generation,basepokemon,vanillatarget,targetpokemon,percent
4,Graveler,Golem,Sudowoodo,0.174508764
4,Graveler,Golem,Swampert,0.025103349
4,Graveler,Golem,Torterra,2.671887084
4,Graveler,Golem,Whiscash,2.406277457
4,Grimer,Muk,Arbok,2.163746715
4,Grimer,Muk,Crobat,7.786896862
4,Grimer,Muk,Drapion,6.023184157
4,Grimer,Muk,Gengar,5.094360249
4,Grimer,Muk,Golbat,5.557962418
4,Grimer,Muk,Haunter,1.688402658
4,Grimer,Muk,Ivysaur,0.690342094
4,Grimer,Muk,Nidoking,4.427097041
4,Grimer,Muk,Nidoqueen,4.367982703
4,Grimer,Muk,Qwilfish,0.366832808
4,Grimer,Muk,Roselia,0.690746987
4,Grimer,Muk,Roserade,4.54289636
4,Grimer,Muk,Seviper,7.620890845
4,Grimer,Muk,Skuntank,5.576587483
4,Grimer,Muk,Swalot,7.904315752
4,Grimer,Muk,Tentacruel,3.929483883
4,Grimer,Muk,Toxicroak,3.890614182
4,Grimer,Muk,Venomoth,5.843816681
4,Grimer,Muk,Venusaur,5.236477595
4,Grimer,Muk,Victreebel,4.357455492
4,Grimer,Muk,Vileplume,4.485806486
4,Grimer,Muk,Weezing,7.754100551
4,Grotle,Torterra,Abomasnow,4.486211378
4,Grotle,Torterra,Bellossom,7.638706125
4,Grotle,Torterra,Breloom,0.304074435
4,Grotle,Torterra,Cacturne,6.194453779
4,Grotle,Torterra,Carnivine,1.232493451
4,Grotle,Torterra,Cherrim,1.382303759
4,Grotle,Torterra,Cradily,4.804052166
4,Grotle,Torterra,Exeggutor,4.843731653
4,Grotle,Torterra,Jumpluff,0.6510675
4,Grotle,Torterra,Leafeon,8.563076213
4,Grotle,Torterra,Ludicolo,3.675616146
4,Grotle,Torterra,Meganium,8.572793638
4,Grotle,Torterra,Roserade,4.836038692
4,Grotle,Torterra,Sceptile,10.1219132
4,Grotle,Torterra,Shiftry,5.78429745
4,Grotle,Torterra,Sunflora,0.494374016
4,Grotle,Torterra,Tangela,0.357925168
4,Grotle,Torterra,Tangrowth,10.37821029
4,Grotle,Torterra,Tropius,0.493159337
4,Grotle,Torterra,Venusaur,5.58509023
4,Grotle,Torterra,Victreebel,4.614967264
4,Grotle,Torterra,Vileplume,4.710521947
4,Grotle,Torterra,Wormadam (Plant Cloak),0.274922159
4,Grovyle,Sceptile,Abomasnow,4.912563416
4,Grovyle,Sceptile,Bellossom,8.432295863
4,Grovyle,Sceptile,Breloom,0.495993586
4,Grovyle,Sceptile,Cacturne,0.762008106
4,Grovyle,Sceptile,Carnivine,1.92364533
4,Grovyle,Sceptile,Cherrim,1.260431049
4,Grovyle,Sceptile,Cradily,5.302070216
4,Grovyle,Sceptile,Exeggutor,5.32190996
4,Grovyle,Sceptile,Jumpluff,0.57980638
4,Grovyle,Sceptile,Leafeon,9.4485766
4,Grovyle,Sceptile,Ludicolo,3.97807101
4,Grovyle,Sceptile,Meganium,9.629158754
4,Grovyle,Sceptile,Roserade,5.353491592
4,Grovyle,Sceptile,Shiftry,6.452370444
4,Grovyle,Sceptile,Sunflora,0.912628199
4,Grovyle,Sceptile,Tangela,0.640945182
4,Grovyle,Sceptile,Tangrowth,11.55280408
4,Grovyle,Sceptile,Torterra,5.717895044
4,Grovyle,Sceptile,Tropius,0.836508367
4,Grovyle,Sceptile,Venusaur,6.174209143
4,Grovyle,Sceptile,Victreebel,5.082213468
4,Grovyle,Sceptile,Vileplume,5.230404204
4,Growlithe,Arcanine,Blaziken,9.261111269
4,Growlithe,Arcanine,Camerupt,1.148680657
4,Growlithe,Arcanine,Charizard,8.996311427
4,Growlithe,Arcanine,Flareon,11.56657044
4,Growlithe,Arcanine,Houndoom,8.420553974
4,Growlithe,Arcanine,Infernape,9.215358391
4,Growlithe,Arcanine,Magmar,2.998635512
4,Growlithe,Arcanine,Magmortar,11.8078865
4,Growlithe,Arcanine,Ninetales,10.86043753
4,Growlithe,Arcanine,Rapidash,10.90902465
4,Growlithe,Arcanine,Torkoal,3.275177242
4,Growlithe,Arcanine,Typhlosion,11.54025241
4,Gulpin,Swalot,Arbok,10.45149588
4,Gulpin,Swalot,Ariados,0.369262164
4,Gulpin,Swalot,Beedrill,0.359139846
4,Gulpin,Swalot,Crobat,0.951497901
4,Gulpin,Swalot,Drapion,6.138983476
4,Gulpin,Swalot,Dustox,0.390721478
4,Gulpin,Swalot,Gengar,5.078569433
4,Gulpin,Swalot,Gloom,0.391531264
4,Gulpin,Swalot,Golbat,5.644204568
4,Gulpin,Swalot,Haunter,1.699334761
4,Gulpin,Swalot,Ivysaur,0.764842355
4,Gulpin,Swalot,Muk,8.102713186
4,Gulpin,Swalot,Nidoking,4.404827941
4,Gulpin,Swalot,Nidoqueen,4.428311719
4,Gulpin,Swalot,Qwilfish,4.665983748
4,Gulpin,Swalot,Roselia,0.72840201
4,Gulpin,Swalot,Roserade,4.730766583
4,Gulpin,Swalot,Seviper,7.535053588
4,Gulpin,Swalot,Skuntank,5.59399787
4,Gulpin,Swalot,Tentacruel,0.146976059
4,Gulpin,Swalot,Toxicroak,3.801537783
4,Gulpin,Swalot,Venomoth,5.857583033
4,Gulpin,Swalot,Venusaur,0.391936157
4,Gulpin,Swalot,Victreebel,4.494309233
4,Gulpin,Swalot,Vileplume,4.56678503
4,Gulpin,Swalot,Weepinbell,0.499637621
4,Gulpin,Swalot,Weezing,7.811595318
4,Happiny,Chansey,Ambipom,3.343199219
4,Happiny,Chansey,Bibarel,2.358095223
4,Happiny,Chansey,Castform,3.950943198
4,Happiny,Chansey,Chatot,3.470335535
4,Happiny,Chansey,Clefable,3.640795371
4,Happiny,Chansey,Dodrio,2.82898546
4,Happiny,Chansey,Dunsparce,3.748496836
4,Happiny,Chansey,Exploud,3.578846785
4,Happiny,Chansey,Fearow,2.880811729
4,Happiny,Chansey,Furret,3.881706542
4,Happiny,Chansey,Girafarig,2.0811486
4,Happiny,Chansey,Granbull,3.287728916
4,Happiny,Chansey,Kangaskhan,2.953692419
4,Happiny,Chansey,Kecleon,3.369112354
4,Happiny,Chansey,Lickitung,0.000404893
4,Happiny,Chansey,Linoone,4.065122946
4,Happiny,Chansey,Lopunny,3.701934173
4,Happiny,Chansey,Miltank,2.993371906
4,Happiny,Chansey,Noctowl,2.956526668
4,Happiny,Chansey,Persian,3.382068921
4,Happiny,Chansey,Pidgeot,2.677555582
4,Happiny,Chansey,Porygon,0.000404893
4,Happiny,Chansey,Porygon2,0.000404893
4,Happiny,Chansey,Purugly,3.489770385
4,Happiny,Chansey,Raticate,4.098729042
4,Happiny,Chansey,Stantler,3.391786346
4,Happiny,Chansey,Staraptor,2.766631981
4,Happiny,Chansey,Swellow,3.264245138
4,Happiny,Chansey,Tauros,2.971912592
4,Happiny,Chansey,Togetic,3.80113289
4,Happiny,Chansey,Vigoroth,3.440373473
4,Happiny,Chansey,Wigglytuff,4.035565777
4,Happiny,Chansey,Zangoose,3.588159317
4,Haunter,Gengar,Arbok,0.084217687
4,Haunter,Gengar,Banette,7.027318112
4,Haunter,Gengar,Crobat,4.587839452
4,Haunter,Gengar,Drapion,3.639985586
4,Haunter,Gengar,Drifblim,3.716915203
4,Haunter,Gengar,Dusclops,7.422898303
4,Haunter,Gengar,Dusknoir,8.298276372
4,Haunter,Gengar,Froslass,3.976451439
4,Haunter,Gengar,Golbat,3.408791841
4,Haunter,Gengar,Ivysaur,0.006883176
4,Haunter,Gengar,Misdreavus,0.187060438
4,Haunter,Gengar,Mismagius,6.204576098
4,Haunter,Gengar,Muk,4.813364699
4,Haunter,Gengar,Nidoking,2.702254038
4,Haunter,Gengar,Nidoqueen,2.724523138
4,Haunter,Gengar,Qwilfish,0.009717425
4,Haunter,Gengar,Roselia,0.009717425
4,Haunter,Gengar,Roserade,2.892958511
4,Haunter,Gengar,Rotom,0.057089874
4,Haunter,Gengar,Seviper,4.437219359
4,Haunter,Gengar,Skuntank,3.429036477
4,Haunter,Gengar,Spiritomb,3.966329121
4,Haunter,Gengar,Swalot,4.629948295
4,Haunter,Gengar,Tentacruel,2.471060293
4,Haunter,Gengar,Toxicroak,2.343114192
4,Haunter,Gengar,Venomoth,3.559411934
4,Haunter,Gengar,Venusaur,3.282465311
4,Haunter,Gengar,Victreebel,2.681604509
4,Haunter,Gengar,Vileplume,2.814409322
4,Haunter,Gengar,Weezing,4.614562372
4,Hippopotas,Hippowdon,Camerupt,0.766461926
4,Hippopotas,Hippowdon,Claydol,5.254697768
4,Hippopotas,Hippowdon,Donphan,10.22030213
4,Hippopotas,Hippowdon,Flygon,8.203936367
4,Hippopotas,Hippowdon,Garchomp,2.061308856
4,Hippopotas,Hippowdon,Gastrodon,4.798383668
4,Hippopotas,Hippowdon,Gligar,0.547414962
4,Hippopotas,Hippowdon,Gliscor,6.781143336
4,Hippopotas,Hippowdon,Golem,6.573028476
4,Hippopotas,Hippowdon,Mamoswine,8.059794557
4,Hippopotas,Hippowdon,Marowak,1.088756534
4,Hippopotas,Hippowdon,Nidoking,4.883006247
4,Hippopotas,Hippowdon,Nidoqueen,4.934427623
4,Hippopotas,Hippowdon,Piloswine,0.7790136
4,Hippopotas,Hippowdon,Quagsire,0.189489795
4,Hippopotas,Hippowdon,Rhydon,6.719599642
4,Hippopotas,Hippowdon,Rhyperior,7.668263294
4,Hippopotas,Hippowdon,Sandslash,1.756424635
4,Hippopotas,Hippowdon,Steelix,7.149595715
4,Hippopotas,Hippowdon,Swampert,5.655136672
4,Hippopotas,Hippowdon,Torterra,5.619911005
4,Hippopotas,Hippowdon,Whiscash,0.28990319
4,Hoothoot,Noctowl,Ambipom,2.639090773
4,Hoothoot,Noctowl,Bibarel,1.803797084
4,Hoothoot,Noctowl,Castform,3.088116803
4,Hoothoot,Noctowl,Chansey,2.637471202
4,Hoothoot,Noctowl,Chatot,2.679580045
4,Hoothoot,Noctowl,Clefable,2.782422797
4,Hoothoot,Noctowl,Dodrio,2.247154616
4,Hoothoot,Noctowl,Dunsparce,2.957741346
4,Hoothoot,Noctowl,Exploud,2.848015418
4,Hoothoot,Noctowl,Fearow,2.215977877
4,Hoothoot,Noctowl,Furret,3.040339462
4,Hoothoot,Noctowl,Girafarig,1.610258362
4,Hoothoot,Noctowl,Gligar,2.137833581
4,Hoothoot,Noctowl,Golbat,1.798533479
4,Hoothoot,Noctowl,Granbull,2.630588026
4,Hoothoot,Noctowl,Jumpluff,2.182371781
4,Hoothoot,Noctowl,Kecleon,2.594957466
4,Hoothoot,Noctowl,Linoone,3.177598095
4,Hoothoot,Noctowl,Lopunny,2.841537135
4,Hoothoot,Noctowl,Mantine,1.561266342
4,Hoothoot,Noctowl,Masquerain,2.197757704
4,Hoothoot,Noctowl,Mothim,2.786876617
4,Hoothoot,Noctowl,Murkrow,3.42053373
4,Hoothoot,Noctowl,Ninjask,2.356880544
4,Hoothoot,Noctowl,Pelipper,1.719579397
4,Hoothoot,Noctowl,Persian,2.613987424
4,Hoothoot,Noctowl,Pidgeot,2.046732718
4,Hoothoot,Noctowl,Purugly,2.717235069
4,Hoothoot,Noctowl,Raticate,3.041149248
4,Hoothoot,Noctowl,Scyther,0.000404893
4,Hoothoot,Noctowl,Skarmory,2.466606473
4,Hoothoot,Noctowl,Stantler,2.614392317
4,Hoothoot,Noctowl,Staraptor,2.127711263
4,Hoothoot,Noctowl,Swellow,2.513169136
4,Hoothoot,Noctowl,Togetic,2.979200661
4,Hoothoot,Noctowl,Tropius,1.989237951
4,Hoothoot,Noctowl,Vespiquen,2.606699355
4,Hoothoot,Noctowl,Vigoroth,2.650022876
4,Hoothoot,Noctowl,Wigglytuff,3.059774313
4,Hoothoot,Noctowl,Xatu,1.811490046
4,Hoothoot,Noctowl,Zangoose,2.805906575
4,Hoppip,Skiploom,Bulbasaur,5.157523514
4,Hoppip,Skiploom,Cacnea,5.164811583
4,Hoppip,Skiploom,Chikorita,5.102862996
4,Hoppip,Skiploom,Delibird,5.147401196
4,Hoppip,Skiploom,Doduo,5.02309913
4,Hoppip,Skiploom,Drifloon,5.077759648
4,Hoppip,Skiploom,Exeggcute,5.079379218
4,Hoppip,Skiploom,Farfetch'd,4.278906304
4,Hoppip,Skiploom,Lileep,4.516578333
4,Hoppip,Skiploom,Lombre,5.134444629
4,Hoppip,Skiploom,Mantyke,4.967223934
4,Hoppip,Skiploom,Natu,5.068042222
4,Hoppip,Skiploom,Nuzleaf,5.410581466
4,Hoppip,Skiploom,Oddish,5.187080683
4,Hoppip,Skiploom,Pidgeotto,4.561926318
4,Hoppip,Skiploom,Snover,5.174529009
4,Hoppip,Skiploom,Staravia,4.753440576
4,Hoppip,Skiploom,Swablu,5.00528385
4,Hoppip,Skiploom,Treecko,5.148210982
4,Hoppip,Skiploom,Turtwig,5.04091441
4,Horsea,Seadra,Azumarill,6.107806737
4,Horsea,Seadra,Bibarel,3.850529802
4,Horsea,Seadra,Cloyster,0.025103349
4,Horsea,Seadra,Corsola,0.577377024
4,Horsea,Seadra,Crawdaunt,3.770361043
4,Horsea,Seadra,Croconaw,6.155988971
4,Horsea,Seadra,Dewgong,3.029002466
4,Horsea,Seadra,Floatzel,0.084217687
4,Horsea,Seadra,Gastrodon,2.899841687
4,Horsea,Seadra,Golduck,0.083003008
4,Horsea,Seadra,Gorebyss,0.11741889
4,Horsea,Seadra,Huntail,0.125921637
4,Horsea,Seadra,Kabuto,0.934087514
4,Horsea,Seadra,Kabutops,0.03117674
4,Horsea,Seadra,Kingler,4.371626737
4,Horsea,Seadra,Lanturn,2.975556626
4,Horsea,Seadra,Ludicolo,2.333396767
4,Horsea,Seadra,Lumineon,4.627518939
4,Horsea,Seadra,Mantine,3.243190717
4,Horsea,Seadra,Marshtomp,3.972807405
4,Horsea,Seadra,Octillery,3.888184825
4,Horsea,Seadra,Omanyte,0.946639188
4,Horsea,Seadra,Omastar,0.032391418
4,Horsea,Seadra,Pelipper,3.79222525
4,Horsea,Seadra,Politoed,0.106891679
4,Horsea,Seadra,Poliwhirl,0.892383563
4,Horsea,Seadra,Poliwrath,0.012551674
4,Horsea,Seadra,Prinplup,6.202551634
4,Horsea,Seadra,Quagsire,3.150875176
4,Horsea,Seadra,Qwilfish,3.180432344
4,Horsea,Seadra,Relicanth,0.038869701
4,Horsea,Seadra,Seaking,4.071601229
4,Horsea,Seadra,Sealeo,5.383453654
4,Horsea,Seadra,Sharpedo,3.452520255
4,Horsea,Seadra,Slowbro,0.019434851
4,Horsea,Seadra,Slowking,0.020244636
4,Horsea,Seadra,Starmie,0.017410387
4,Horsea,Seadra,Tentacruel,0.009717425
4,Horsea,Seadra,Vaporeon,0.071261119
4,Horsea,Seadra,Wailmer,6.074200641
4,Horsea,Seadra,Wailord,0.08624215
4,Horsea,Seadra,Wartortle,6.168135752
4,Horsea,Seadra,Whiscash,3.065847704
4,Houndour,Houndoom,Absol,7.789326218
4,Houndour,Houndoom,Arcanine,0.127136315
4,Houndour,Houndoom,Blaziken,3.629458375
4,Houndour,Houndoom,Cacturne,3.727037521
4,Houndour,Houndoom,Camerupt,4.115734536
4,Houndour,Houndoom,Charizard,3.513659056
4,Houndour,Houndoom,Charmeleon,0.03563056
4,Houndour,Houndoom,Combusken,0.012956567
4,Houndour,Houndoom,Crawdaunt,3.467906178
4,Houndour,Houndoom,Drapion,3.702339065
4,Houndour,Houndoom,Flareon,4.455844424
4,Houndour,Houndoom,Honchkrow,4.775709676
4,Houndour,Houndoom,Infernape,3.603545241
4,Houndour,Houndoom,Magcargo,0.022673993
4,Houndour,Houndoom,Magmar,5.066827544
4,Houndour,Houndoom,Magmortar,4.558282283
4,Houndour,Houndoom,Mightyena,0.118228675
4,Houndour,Houndoom,Monferno,0.013766353
4,Houndour,Houndoom,Murkrow,0.070856227
4,Houndour,Houndoom,Ninetales,4.246919779
4,Houndour,Houndoom,Ponyta,0.036440345
4,Houndour,Houndoom,Quilava,0.030771847
4,Houndour,Houndoom,Rapidash,4.277691626
4,Houndour,Houndoom,Sharpedo,3.137918608
4,Houndour,Houndoom,Shiftry,3.474384462
4,Houndour,Houndoom,Skuntank,3.508800343
4,Houndour,Houndoom,Sneasel,0.141307561
4,Houndour,Houndoom,Spiritomb,4.089821402
4,Houndour,Houndoom,Torkoal,6.463707441
4,Houndour,Houndoom,Typhlosion,4.487426056
4,Houndour,Houndoom,Tyranitar,0.10851125
4,Houndour,Houndoom,Umbreon,8.502342304
4,Houndour,Houndoom,Weavile,4.687038169
4,Igglybuff,Jigglypuff,Bidoof,7.656926297
4,Igglybuff,Jigglypuff,Ditto,7.928609315
4,Igglybuff,Jigglypuff,Hoothoot,7.5844505
4,Igglybuff,Jigglypuff,Meowth,7.965859446
4,Igglybuff,Jigglypuff,Pidgey,7.541531871
4,Igglybuff,Jigglypuff,Rattata,7.539507408
4,Igglybuff,Jigglypuff,Skitty,7.71968467
4,Igglybuff,Jigglypuff,Slakoth,7.941565882
4,Igglybuff,Jigglypuff,Smeargle,7.599026638
4,Igglybuff,Jigglypuff,Spearow,7.582021143
4,Igglybuff,Jigglypuff,Starly,7.674336684
4,Igglybuff,Jigglypuff,Taillow,7.710372137
4,Igglybuff,Jigglypuff,Togepi,7.556108009
4,Ivysaur,Venusaur,Abomasnow,2.80064297
4,Ivysaur,Venusaur,Arbok,0.200826791
4,Ivysaur,Venusaur,Bellossom,4.925519983
4,Ivysaur,Venusaur,Breloom,0.084622579
4,Ivysaur,Venusaur,Cacturne,3.960660623
4,Ivysaur,Venusaur,Carnivine,0.406107402
4,Ivysaur,Venusaur,Cherrim,0.459148349
4,Ivysaur,Venusaur,Cradily,3.071111309
4,Ivysaur,Venusaur,Crobat,5.103267889
4,Ivysaur,Venusaur,Drapion,3.877252722
4,Ivysaur,Venusaur,Exeggutor,3.009972508
4,Ivysaur,Venusaur,Gengar,3.361824285
4,Ivysaur,Venusaur,Golbat,0.137258633
4,Ivysaur,Venusaur,Jumpluff,0.202041469
4,Ivysaur,Venusaur,Leafeon,5.496418724
4,Ivysaur,Venusaur,Ludicolo,2.151599934
4,Ivysaur,Venusaur,Meganium,5.51666336
4,Ivysaur,Venusaur,Muk,5.314621891
4,Ivysaur,Venusaur,Nidoking,2.885670442
4,Ivysaur,Venusaur,Nidoqueen,2.879192158
4,Ivysaur,Venusaur,Qwilfish,0.020244636
4,Ivysaur,Venusaur,Roserade,3.049651995
4,Ivysaur,Venusaur,Sceptile,6.667773373
4,Ivysaur,Venusaur,Seviper,0.27654173
4,Ivysaur,Venusaur,Shiftry,3.615692022
4,Ivysaur,Venusaur,Skuntank,3.682094429
4,Ivysaur,Venusaur,Sunflora,0.125516744
4,Ivysaur,Venusaur,Swalot,0.28099555
4,Ivysaur,Venusaur,Tangela,0.083003008
4,Ivysaur,Venusaur,Tangrowth,6.788026512
4,Ivysaur,Venusaur,Tentacruel,2.548799696
4,Ivysaur,Venusaur,Torterra,3.277606598
4,Ivysaur,Venusaur,Toxicroak,2.493734285
4,Ivysaur,Venusaur,Tropius,0.136043955
4,Ivysaur,Venusaur,Venomoth,0.15750327
4,Ivysaur,Venusaur,Victreebel,2.874738338
4,Ivysaur,Venusaur,Vileplume,2.960980488
4,Ivysaur,Venusaur,Weezing,5.058324797
4,Ivysaur,Venusaur,Wormadam (Plant Cloak),0.058304552
4,Jigglypuff,Wigglytuff,Ambipom,0.000809785
4,Jigglypuff,Wigglytuff,Bibarel,2.779588548
4,Jigglypuff,Wigglytuff,Castform,4.744128043
4,Jigglypuff,Wigglytuff,Chansey,3.984549294
4,Jigglypuff,Wigglytuff,Chatot,4.078484406
4,Jigglypuff,Wigglytuff,Delcatty,0.000809785
4,Jigglypuff,Wigglytuff,Dodrio,3.382878706
4,Jigglypuff,Wigglytuff,Dunsparce,4.512934298
4,Jigglypuff,Wigglytuff,Exploud,0.001214678
4,Jigglypuff,Wigglytuff,Fearow,3.47559914
4,Jigglypuff,Wigglytuff,Furret,4.610108552
4,Jigglypuff,Wigglytuff,Girafarig,2.516408278
4,Jigglypuff,Wigglytuff,Granbull,3.97361719
4,Jigglypuff,Wigglytuff,Kecleon,4.014511355
4,Jigglypuff,Wigglytuff,Lickitung,5.40815211
4,Jigglypuff,Wigglytuff,Linoone,4.922280842
4,Jigglypuff,Wigglytuff,Lopunny,0.000404893
4,Jigglypuff,Wigglytuff,Munchlax,5.170480081
4,Jigglypuff,Wigglytuff,Noctowl,3.463452358
4,Jigglypuff,Wigglytuff,Persian,4.04042449
4,Jigglypuff,Wigglytuff,Porygon,5.226355277
4,Jigglypuff,Wigglytuff,Purugly,4.137598743
4,Jigglypuff,Wigglytuff,Raticate,4.794739634
4,Jigglypuff,Wigglytuff,Stantler,3.991837363
4,Jigglypuff,Wigglytuff,Swellow,3.890209289
4,Jigglypuff,Wigglytuff,Togetic,4.553018678
4,Jigglypuff,Wigglytuff,Vigoroth,4.033946206
4,Jigglypuff,Wigglytuff,Zangoose,4.291457978
4,Kabuto,Kabutops,Aerodactyl,2.342709299
4,Kabuto,Kabutops,Aggron,3.061798776
4,Kabuto,Kabutops,Armaldo,2.91806186
4,Kabuto,Kabutops,Azumarill,0.082193223
4,Kabuto,Kabutops,Bastiodon,3.350892181
4,Kabuto,Kabutops,Bibarel,0.027127812
4,Kabuto,Kabutops,Blastoise,2.602650428
4,Kabuto,Kabutops,Cloyster,1.641435102
4,Kabuto,Kabutops,Cradily,1.670587378
4,Kabuto,Kabutops,Crawdaunt,2.002194519
4,Kabuto,Kabutops,Croconaw,0.078954081
4,Kabuto,Kabutops,Dewgong,1.599326259
4,Kabuto,Kabutops,Empoleon,2.072645852
4,Kabuto,Kabutops,Feraligatr,2.615202102
4,Kabuto,Kabutops,Floatzel,1.79286498
4,Kabuto,Kabutops,Gastrodon,1.526040676
4,Kabuto,Kabutops,Golduck,1.851169533
4,Kabuto,Kabutops,Golem,2.224075731
4,Kabuto,Kabutops,Gorebyss,2.145931435
4,Kabuto,Kabutops,Gyarados,2.293312387
4,Kabuto,Kabutops,Huntail,2.138238474
4,Kabuto,Kabutops,Kingdra,1.579486515
4,Kabuto,Kabutops,Kingler,2.326108698
4,Kabuto,Kabutops,Lairon,0.479392985
4,Kabuto,Kabutops,Lanturn,1.507010718
4,Kabuto,Kabutops,Lapras,2.088436669
4,Kabuto,Kabutops,Ludicolo,1.231683665
4,Kabuto,Kabutops,Lumineon,2.514383814
4,Kabuto,Kabutops,Lunatone,0.078954081
4,Kabuto,Kabutops,Magcargo,0.079763867
4,Kabuto,Kabutops,Mantine,1.744682746
4,Kabuto,Kabutops,Marshtomp,0.024293563
4,Kabuto,Kabutops,Milotic,2.977176197
4,Kabuto,Kabutops,Octillery,2.101798129
4,Kabuto,Kabutops,Omastar,1.346673199
4,Kabuto,Kabutops,Pelipper,0.043728414
4,Kabuto,Kabutops,Politoed,1.905020265
4,Kabuto,Kabutops,Poliwrath,1.077419538
4,Kabuto,Kabutops,Prinplup,0.076119832
4,Kabuto,Kabutops,Probopass,3.14115775
4,Kabuto,Kabutops,Pupitar,0.102437859
4,Kabuto,Kabutops,Quagsire,0.024293563
4,Kabuto,Kabutops,Qwilfish,0.028747383
4,Kabuto,Kabutops,Rampardos,4.198332652
4,Kabuto,Kabutops,Relicanth,1.448301273
4,Kabuto,Kabutops,Rhydon,2.300600456
4,Kabuto,Kabutops,Rhyperior,2.63423206
4,Kabuto,Kabutops,Seadra,0.046967556
4,Kabuto,Kabutops,Seaking,2.239461655
4,Kabuto,Kabutops,Sealeo,0.056280089
4,Kabuto,Kabutops,Sharpedo,1.817563437
4,Kabuto,Kabutops,Shuckle,2.942355423
4,Kabuto,Kabutops,Slowbro,1.176213362
4,Kabuto,Kabutops,Slowking,1.189169929
4,Kabuto,Kabutops,Solrock,0.082193223
4,Kabuto,Kabutops,Starmie,1.447086594
4,Kabuto,Kabutops,Sudowoodo,0.296381474
4,Kabuto,Kabutops,Swampert,1.835378716
4,Kabuto,Kabutops,Tentacruel,1.432915349
4,Kabuto,Kabutops,Vaporeon,2.526935488
4,Kabuto,Kabutops,Wailmer,0.076119832
4,Kabuto,Kabutops,Wailord,1.932957863
4,Kabuto,Kabutops,Walrein,2.117993838
4,Kabuto,Kabutops,Wartortle,0.063163265
4,Kabuto,Kabutops,Whiscash,1.623214929
4,Kadabra,Alakazam,Bronzong,6.434150272
4,Kadabra,Alakazam,Chimecho,1.129650699
4,Kadabra,Alakazam,Claydol,4.871264359
4,Kadabra,Alakazam,Espeon,9.45303042
4,Kadabra,Alakazam,Exeggutor,4.761943323
4,Kadabra,Alakazam,Gallade,6.361674474
4,Kadabra,Alakazam,Gardevoir,10.24257123
4,Kadabra,Alakazam,Girafarig,4.984229428
4,Kadabra,Alakazam,Grumpig,8.750946437
4,Kadabra,Alakazam,Hypno,7.752076087
4,Kadabra,Alakazam,Jynx,6.131695407
4,Kadabra,Alakazam,Lunatone,0.497613157
4,Kadabra,Alakazam,Medicham,0.292737439
4,Kadabra,Alakazam,Metang,1.021949235
4,Kadabra,Alakazam,Mr. Mime,8.722603946
4,Kadabra,Alakazam,Slowbro,3.47559914
4,Kadabra,Alakazam,Slowking,3.451710469
4,Kadabra,Alakazam,Solrock,0.483846805
4,Kadabra,Alakazam,Starmie,4.219791966
4,Kadabra,Alakazam,Wobbuffet,1.334526417
4,Kadabra,Alakazam,Xatu,5.626389288
4,Kakuna,Beedrill,Anorith,6.3713919
4,Kakuna,Beedrill,Arbok,0.014981031
4,Kakuna,Beedrill,Ariados,4.035565777
4,Kakuna,Beedrill,Beautifly,5.952732823
4,Kakuna,Beedrill,Butterfree,6.038974974
4,Kakuna,Beedrill,Dustox,4.118568785
4,Kakuna,Beedrill,Gloom,4.293482442
4,Kakuna,Beedrill,Haunter,6.364103831
4,Kakuna,Beedrill,Illumise,5.5478401
4,Kakuna,Beedrill,Ivysaur,4.39430073
4,Kakuna,Beedrill,Koffing,0.036035452
4,Kakuna,Beedrill,Kricketune,5.942205613
4,Kakuna,Beedrill,Ledian,5.538527567
4,Kakuna,Beedrill,Masquerain,4.749796541
4,Kakuna,Beedrill,Mothim,0.014171245
4,Kakuna,Beedrill,Nidorina,6.659675519
4,Kakuna,Beedrill,Nidorino,6.527680491
4,Kakuna,Beedrill,Parasect,3.449686006
4,Kakuna,Beedrill,Qwilfish,0.001619571
4,Kakuna,Beedrill,Roselia,4.355835921
4,Kakuna,Beedrill,Skorupi,0.046967556
4,Kakuna,Beedrill,Stunky,0.044943092
4,Kakuna,Beedrill,Tentacool,0.048587127
4,Kakuna,Beedrill,Volbeat,5.545815636
4,Kakuna,Beedrill,Weepinbell,4.580956276
4,Kakuna,Beedrill,Wormadam (Plant Cloak),0.006883176
4,Kakuna,Beedrill,Yanma,5.318670818
4,Kirlia,Gallade,Alakazam,10.13972848
4,Kirlia,Gallade,Bronzong,8.242806069
4,Kirlia,Gallade,Chimecho,1.430485993
4,Kirlia,Gallade,Claydol,6.574648047
4,Kirlia,Gallade,Espeon,11.73055199
4,Kirlia,Gallade,Exeggutor,6.356005976
4,Kirlia,Gallade,Girafarig,0.901291203
4,Kirlia,Gallade,Grumpig,10.92724483
4,Kirlia,Gallade,Hypno,10.11543492
4,Kirlia,Gallade,Jynx,1.368132513
4,Kirlia,Gallade,Lunatone,0.607339086
4,Kirlia,Gallade,Metagross,4.812150021
4,Kirlia,Gallade,Metang,1.239376627
4,Kirlia,Gallade,Mr. Mime,2.394130675
4,Kirlia,Gallade,Slowbro,4.741698687
4,Kirlia,Gallade,Slowking,4.676106066
4,Kirlia,Gallade,Solrock,0.670097458
4,Kirlia,Gallade,Starmie,5.655541564
4,Kirlia,Gallade,Xatu,7.417229805
4,Kirlia,Gardevoir,Alakazam,11.01672612
4,Kirlia,Gardevoir,Bronzong,8.774430215
